#Orgánica,,Programa,,Subconcepto,,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Presupuesto inicial (Proyecto Ppto.)
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,12102,OSAGARRI BEREZIA,410,3,1,492239
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,12103,PRODUKTIBITATE OSAGARRIA,410,3,1,62416
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,16001,GIZARTE SEGURANTZA,410,3,1,257522
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,16004,ELKARKIDETZAKO KUOTAK,410,3,1,19044
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,20101,ERAIKINEN ETA BESTELAKO ERAIKUNTZEN ERRENTAMENDUA,410,3,2,100
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,20901,BESTELAKO IBILGETU MATERIALAREN ERRENTAMENDUA,410,3,2,100
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,21901,BESTELAKO IBILGETU MATERIALAREN IRAUNARAZPENA,410,3,2,100
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22199,BESTELAKO HORNIDURAK,410,3,2,100
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22301,GARRAIOAK,410,3,2,100
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22408,ERANTZUKIZUN ZIBILEKO ASEGURUAK,410,3,2,100
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22601,KANONAK,410,3,2,7500
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22602,PROTOKOLO ETA ORDEZKARITZAKO ARRETA,410,3,2,200
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22603,PUBLIZITATEA ETA PROPAGANDA,410,3,2,209000
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22605,BILERAK ETA BATZARRAK,410,3,2,100
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22607,BESTE ENTE BATZUETAKO PARTAIDETZA-KUOTAK,410,3,2,100
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22610,KALTE-ORDAINAK,410,3,2,500
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22699,BESTELAKO GASTUAK,410,3,2,5000
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22705,"ZAINTZA, GORDAILUAK ETA BILTEGIKO LANAK",410,3,2,300
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22707,AZTERLAN ETA LAN TEKNIKOAK,410,3,2,100
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22712,ZERBITZU INFORMATIKOAK,410,3,2,48400
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22713,KOMUNIKAZIO ETA IRUDI ZERBITZUAK EMATEA,410,3,2,51650
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22717,BIDAI AGENTZIETAKO ZERBITZUAK,410,3,2,2000
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22720,ITZULPEN ETA INTERPRETARITZA ZERBITZUAK,410,3,2,1150
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22723,ZERBITZUAK:ARGIAK ETA SOINUAK,410,3,2,19200
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,23001,"BIDAI SARIAK, PERTSONALAREN GARRAIOA ETA LOKOMOZIOA",410,3,2,2000
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,410,3,1,609035
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,12101,LANTOKI OSAGARRIA,410,3,1,244154
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,12102,OSAGARRI BEREZIA,410,3,1,714263
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,12103,PRODUKTIBITATE OSAGARRIA,410,3,1,55573
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,16001,GIZARTE SEGURANTZA,410,3,1,401060
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,16004,ELKARKIDETZAKO KUOTAK,410,3,1,16064
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,20101,ERAIKINEN ETA BESTELAKO ERAIKUNTZEN ERRENTAMENDUA,410,3,2,6000
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,21401,ALTZARIEN ETA TRESNEN IRAUNARAZPENA,410,3,2,1000
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,21901,BESTELAKO IBILGETU MATERIALAREN IRAUNARAZPENA,410,3,2,23420
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22002,"PRENTSA, ALDIZKARIAK, LIBURUAK ETA ARGITALPENAK",410,3,2,89000
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22114,MATERIAL TEKNIKO ETA BEREZIAREN HORNIDURA,410,3,2,11000
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22199,BESTELAKO HORNIDURAK,410,3,2,2500
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22301,GARRAIOAK,410,3,2,1000
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22499,BESTE ARRISKU BATZUETARAKO ASEGURUAK,410,3,2,500
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22601,KANONAK,410,3,2,3500
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22603,PUBLIZITATEA ETA PROPAGANDA,410,3,2,14000
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22605,BILERAK ETA BATZARRAK,410,3,2,14000
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22607,BESTE ENTE BATZUETAKO PARTAIDETZA-KUOTAK,410,3,2,500
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22699,BESTELAKO GASTUAK,410,3,2,11250
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22704,GIZARTE ETA KULTUR ARLOKO KONTRATUAK,410,3,2,110932
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22705,"ZAINTZA, GORDAILUAK ETA BILTEGIKO LANAK",410,3,2,160000
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22707,AZTERLAN ETA LAN TEKNIKOAK,410,3,2,49000
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22712,ZERBITZU INFORMATIKOAK,410,3,2,26420
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22715,ERABILTZAILENGANAKO LAGUNTZA ZERBITZUAK,410,3,2,26548
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22720,ITZULPEN ETA INTERPRETARITZA ZERBITZUAK,410,3,2,500
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22723,ZERBITZUAK:ARGIAK ETA SOINUAK,410,3,2,500
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22759,LIBURUTEGI ZERBITZUAK,410,3,2,11100
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,23001,"BIDAI SARIAK, PERTSONALAREN GARRAIOA ETA LOKOMOZIOA",410,3,2,600
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,62801,ZERBITZU PUBLIKORAKO FUNTS BIBLIOGRAFIKOAK,410,3,6,230000
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,62901,ZERBITZU PUBLIKORAKO BESTE INBERTSIO BATZUK,410,3,6,19000
410,KULTURA,3322,AGIRITEGIAK,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,410,3,1,108328
410,KULTURA,3322,AGIRITEGIAK,12101,LANTOKI OSAGARRIA,410,3,1,45846
410,KULTURA,3322,AGIRITEGIAK,12102,OSAGARRI BEREZIA,410,3,1,125716
410,KULTURA,3322,AGIRITEGIAK,12103,PRODUKTIBITATE OSAGARRIA,410,3,1,11506
410,KULTURA,3322,AGIRITEGIAK,16001,GIZARTE SEGURANTZA,410,3,1,73792
410,KULTURA,3322,AGIRITEGIAK,16004,ELKARKIDETZAKO KUOTAK,410,3,1,4111
410,KULTURA,3322,AGIRITEGIAK,22114,MATERIAL TEKNIKO ETA BEREZIAREN HORNIDURA,410,3,2,5300
410,KULTURA,3322,AGIRITEGIAK,22699,BESTELAKO GASTUAK,410,3,2,400
410,KULTURA,3322,AGIRITEGIAK,22705,"ZAINTZA, GORDAILUAK ETA BILTEGIKO LANAK",410,3,2,350430
410,KULTURA,3322,AGIRITEGIAK,22707,AZTERLAN ETA LAN TEKNIKOAK,410,3,2,22000
410,KULTURA,3322,AGIRITEGIAK,22712,ZERBITZU INFORMATIKOAK,410,3,2,16500
410,KULTURA,3322,AGIRITEGIAK,22717,BIDAI AGENTZIETAKO ZERBITZUAK,410,3,2,300
410,KULTURA,3322,AGIRITEGIAK,23001,"BIDAI SARIAK, PERTSONALAREN GARRAIOA ETA LOKOMOZIOA",410,3,2,500
410,KULTURA,3331,MUSEOAK ETA ARTE PLASTIKOAK,43504,BILBAO BIZKAIA MUSEOARI TRANSFERENTZIA ARRUNTA,410,3,4,960000
410,KULTURA,3331,MUSEOAK ETA ARTE PLASTIKOAK,43601,TRANSFERENTZIA ARRUNTAK BILBAO ARTE FUNDAZIORA,410,3,4,836000
410,KULTURA,3331,MUSEOAK ETA ARTE PLASTIKOAK,43604,TRANSFERENTZIA ARRUNTAK BILBAO ARTE EDER MUSEORA,410,3,4,1520000
410,KULTURA,3331,MUSEOAK ETA ARTE PLASTIKOAK,43609,TRANSFERENTZIA ARRUNTAK GUGGENHEIM MUSEORA,410,3,4,250000
410,KULTURA,3331,MUSEOAK ETA ARTE PLASTIKOAK,73504,KAPITAL TRANSFERENTZIAK BILBAO BIZKAIA MUSEOEI,410,3,7,600000
410,KULTURA,3331,MUSEOAK ETA ARTE PLASTIKOAK,73601,KAPITAL TRANSFERENTZIAK BILBAO-ARTE FUNDAZIOARI,410,3,7,98000
410,KULTURA,3331,MUSEOAK ETA ARTE PLASTIKOAK,73604,KAPITAL TRANSFERENTZIAK BILBAO ARTE EDER MUSEOARI,410,3,7,186230
410,KULTURA,3341,ARTE ESZENIKOAK,20101,ERAIKINEN ETA BESTELAKO ERAIKUNTZEN ERRENTAMENDUA,410,3,2,11600
410,KULTURA,3341,ARTE ESZENIKOAK,20901,BESTELAKO IBILGETU MATERIALAREN ERRENTAMENDUA,410,3,2,15700
410,KULTURA,3341,ARTE ESZENIKOAK,21901,BESTELAKO IBILGETU MATERIALAREN IRAUNARAZPENA,410,3,2,200
410,KULTURA,3341,ARTE ESZENIKOAK,22199,BESTELAKO HORNIDURAK,410,3,2,3450
410,KULTURA,3341,ARTE ESZENIKOAK,22301,GARRAIOAK,410,3,2,4300
410,KULTURA,3341,ARTE ESZENIKOAK,22603,PUBLIZITATEA ETA PROPAGANDA,410,3,2,11600
410,KULTURA,3341,ARTE ESZENIKOAK,22605,BILERAK ETA BATZARRAK,410,3,2,2800
410,KULTURA,3341,ARTE ESZENIKOAK,22606,GIZARTE ETA KULTUR JARDUERAK,410,3,2,100
410,KULTURA,3341,ARTE ESZENIKOAK,22699,BESTELAKO GASTUAK,410,3,2,42350
410,KULTURA,3341,ARTE ESZENIKOAK,22704,GIZARTE ETA KULTUR ARLOKO KONTRATUAK,410,3,2,381256
410,KULTURA,3341,ARTE ESZENIKOAK,22707,AZTERLAN ETA LAN TEKNIKOAK,410,3,2,10194
410,KULTURA,3341,ARTE ESZENIKOAK,22717,BIDAI AGENTZIETAKO ZERBITZUAK,410,3,2,1500
410,KULTURA,3341,ARTE ESZENIKOAK,22720,ITZULPEN ETA INTERPRETARITZA ZERBITZUAK,410,3,2,1000
410,KULTURA,3341,ARTE ESZENIKOAK,22723,ZERBITZUAK:ARGIAK ETA SOINUAK,410,3,2,114250
410,KULTURA,3341,ARTE ESZENIKOAK,43303,TRANSFERENTZIA ARRUNTAK ARRIAGA ANTZOKIA KJZ SA-RA,410,3,4,5305300
410,KULTURA,3341,ARTE ESZENIKOAK,43602,TRANSFERENTZIA ARRUNTAK BILBAO 700 FUNDAZIORA,410,3,4,2840792
410,KULTURA,3341,ARTE ESZENIKOAK,43603,TRANSFERENTZIA ARRUNTAK BOS-ERA (J.C. DE ARRIAGA ),410,3,4,2431558
410,KULTURA,3341,ARTE ESZENIKOAK,48099,BESTE TRANSFERENTZIA ARRUNT BATZUK FAMILIEI,410,3,4,12000
410,KULTURA,3341,ARTE ESZENIKOAK,48199,BESTE TRANSFERENTZIA ARRUNT BATZUK IRABAZI ASMORIK GABEKO ERAKUNDEETARA,410,3,4,275810
410,KULTURA,3341,ARTE ESZENIKOAK,62201,ZERBITZU PUBLIKORAKO ERAIKINAK ETA BESTE ERAIKUNTZA BATZUK,410,3,6,190000
410,KULTURA,3341,ARTE ESZENIKOAK,73303,"KAPITAL TRANSFERENTZIAK ARRIAGA KJZ, SA-RI",410,3,7,306270
410,KULTURA,3341,ARTE ESZENIKOAK,73603,KAPITAL TRANSFERENTZIAK BOS-I (J.C. DE ARRIAGA PAT),410,3,7,3400
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,410,3,1,69283
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,12101,LANTOKI OSAGARRIA,410,3,1,34027
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,12102,OSAGARRI BEREZIA,410,3,1,77940
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,12103,PRODUKTIBITATE OSAGARRIA,410,3,1,9991
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,12104,HABOROKINAK,410,3,1,1535
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,16001,GIZARTE SEGURANTZA,410,3,1,36036
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,16004,ELKARKIDETZAKO KUOTAK,410,3,1,2852
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,20101,ERAIKINEN ETA BESTELAKO ERAIKUNTZEN ERRENTAMENDUA,410,3,2,4500
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,20901,BESTELAKO IBILGETU MATERIALAREN ERRENTAMENDUA,410,3,2,19600
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,22199,BESTELAKO HORNIDURAK,410,3,2,8000
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,22301,GARRAIOAK,410,3,2,3000
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,22603,PUBLIZITATEA ETA PROPAGANDA,410,3,2,4500
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,22605,BILERAK ETA BATZARRAK,410,3,2,57500
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,22699,BESTELAKO GASTUAK,410,3,2,47000
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,22704,GIZARTE ETA KULTUR ARLOKO KONTRATUAK,410,3,2,190250
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,22707,AZTERLAN ETA LAN TEKNIKOAK,410,3,2,50000
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,22712,ZERBITZU INFORMATIKOAK,410,3,2,600
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,22717,BIDAI AGENTZIETAKO ZERBITZUAK,410,3,2,9500
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,22720,ITZULPEN ETA INTERPRETARITZA ZERBITZUAK,410,3,2,5000
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,22723,ZERBITZUAK:ARGIAK ETA SOINUAK,410,3,2,4000
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,48099,BESTE TRANSFERENTZIA ARRUNT BATZUK FAMILIEI,410,3,4,57520
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,48199,BESTE TRANSFERENTZIA ARRUNT BATZUK IRABAZI ASMORIK GABEKO ERAKUNDEETARA,410,3,4,113140
410,KULTURA,3343,KULTURAREN SUSTAPENA ETA ZABALKUNDEA AUZOETAN /HIRIAN,20101,ERAIKINEN ETA BESTELAKO ERAIKUNTZEN ERRENTAMENDUA,410,3,2,1300
410,KULTURA,3343,KULTURAREN SUSTAPENA ETA ZABALKUNDEA AUZOETAN /HIRIAN,20901,BESTELAKO IBILGETU MATERIALAREN ERRENTAMENDUA,410,3,2,6750
410,KULTURA,3343,KULTURAREN SUSTAPENA ETA ZABALKUNDEA AUZOETAN /HIRIAN,21901,BESTELAKO IBILGETU MATERIALAREN IRAUNARAZPENA,410,3,2,5200
410,KULTURA,3343,KULTURAREN SUSTAPENA ETA ZABALKUNDEA AUZOETAN /HIRIAN,22199,BESTELAKO HORNIDURAK,410,3,2,9800
410,KULTURA,3343,KULTURAREN SUSTAPENA ETA ZABALKUNDEA AUZOETAN /HIRIAN,22301,GARRAIOAK,410,3,2,11800
410,KULTURA,3343,KULTURAREN SUSTAPENA ETA ZABALKUNDEA AUZOETAN /HIRIAN,22603,PUBLIZITATEA ETA PROPAGANDA,410,3,2,12000
410,KULTURA,3343,KULTURAREN SUSTAPENA ETA ZABALKUNDEA AUZOETAN /HIRIAN,22605,BILERAK ETA BATZARRAK,410,3,2,16200
410,KULTURA,3343,KULTURAREN SUSTAPENA ETA ZABALKUNDEA AUZOETAN /HIRIAN,22607,BESTE ENTE BATZUETAKO PARTAIDETZA-KUOTAK,410,3,2,10000
410,KULTURA,3343,KULTURAREN SUSTAPENA ETA ZABALKUNDEA AUZOETAN /HIRIAN,22699,BESTELAKO GASTUAK,410,3,2,28050
410,KULTURA,3343,KULTURAREN SUSTAPENA ETA ZABALKUNDEA AUZOETAN /HIRIAN,22702,SEGURTASUNA,410,3,2,100
410,KULTURA,3343,KULTURAREN SUSTAPENA ETA ZABALKUNDEA AUZOETAN /HIRIAN,22704,GIZARTE ETA KULTUR ARLOKO KONTRATUAK,410,3,2,706350
410,KULTURA,3343,KULTURAREN SUSTAPENA ETA ZABALKUNDEA AUZOETAN /HIRIAN,22707,AZTERLAN ETA LAN TEKNIKOAK,410,3,2,4600
410,KULTURA,3343,KULTURAREN SUSTAPENA ETA ZABALKUNDEA AUZOETAN /HIRIAN,22717,BIDAI AGENTZIETAKO ZERBITZUAK,410,3,2,6100
410,KULTURA,3343,KULTURAREN SUSTAPENA ETA ZABALKUNDEA AUZOETAN /HIRIAN,22723,ZERBITZUAK:ARGIAK ETA SOINUAK,410,3,2,46300
410,KULTURA,3343,KULTURAREN SUSTAPENA ETA ZABALKUNDEA AUZOETAN /HIRIAN,48199,BESTE TRANSFERENTZIA ARRUNT BATZUK IRABAZI ASMORIK GABEKO ERAKUNDEETARA,410,3,4,136480
410,KULTURA,3344,UDALAREN MUSIKA BANDAK,43102,BILBAOMUSIKA TEARENTZAKO TRANSFERENTZIA ARRUNTAK,410,3,4,3169341
410,KULTURA,3344,UDALAREN MUSIKA BANDAK,73102,KAPITAL TRANSFERENTZIAK BILBAO MUSIKA TEA-RA,410,3,7,15000
410,KULTURA,3371,AISIALDIRAKO INSTALAZIOAK,43304,TRANSFERENTZIA ARRUNTAK AZKUNA ZENTRORA,410,3,4,6007000
410,KULTURA,3371,AISIALDIRAKO INSTALAZIOAK,73304,KAPITAL TRANSFERENTZIAK AZKUNA ZENTRORA,410,3,7,190000
420,EUSKERA ETA HEZKUNTZA,3201,HEZKUNTZAREN ARLOKO ZERBITZU OROKORRAK,11001,KABINETEETAKO ALDI BAT. PERTSONALAREN OINARRIZKO SOLDATAK ETA BESTE LANSARIAK,420,3,1,80591
420,EUSKERA ETA HEZKUNTZA,3201,HEZKUNTZAREN ARLOKO ZERBITZU OROKORRAK,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,420,3,1,129417
420,EUSKERA ETA HEZKUNTZA,3201,HEZKUNTZAREN ARLOKO ZERBITZU OROKORRAK,12101,LANTOKI OSAGARRIA,420,3,1,62279
420,EUSKERA ETA HEZKUNTZA,3201,HEZKUNTZAREN ARLOKO ZERBITZU OROKORRAK,12102,OSAGARRI BEREZIA,420,3,1,150553
420,EUSKERA ETA HEZKUNTZA,3201,HEZKUNTZAREN ARLOKO ZERBITZU OROKORRAK,12103,PRODUKTIBITATE OSAGARRIA,420,3,1,13864
420,EUSKERA ETA HEZKUNTZA,3201,HEZKUNTZAREN ARLOKO ZERBITZU OROKORRAK,16001,GIZARTE SEGURANTZA,420,3,1,84984
420,EUSKERA ETA HEZKUNTZA,3201,HEZKUNTZAREN ARLOKO ZERBITZU OROKORRAK,16004,ELKARKIDETZAKO KUOTAK,420,3,1,5330
420,EUSKERA ETA HEZKUNTZA,3201,HEZKUNTZAREN ARLOKO ZERBITZU OROKORRAK,22199,BESTELAKO HORNIDURAK,420,3,2,600
420,EUSKERA ETA HEZKUNTZA,3201,HEZKUNTZAREN ARLOKO ZERBITZU OROKORRAK,22602,PROTOKOLO ETA ORDEZKARITZAKO ARRETA,420,3,2,8000
420,EUSKERA ETA HEZKUNTZA,3201,HEZKUNTZAREN ARLOKO ZERBITZU OROKORRAK,22607,BESTE ENTE BATZUETAKO PARTAIDETZA-KUOTAK,420,3,2,1500
420,EUSKERA ETA HEZKUNTZA,3201,HEZKUNTZAREN ARLOKO ZERBITZU OROKORRAK,22699,BESTELAKO GASTUAK,420,3,2,1700
420,EUSKERA ETA HEZKUNTZA,3201,HEZKUNTZAREN ARLOKO ZERBITZU OROKORRAK,22707,AZTERLAN ETA LAN TEKNIKOAK,420,3,2,20000
420,EUSKERA ETA HEZKUNTZA,3201,HEZKUNTZAREN ARLOKO ZERBITZU OROKORRAK,22712,ZERBITZU INFORMATIKOAK,420,3,2,9000
420,EUSKERA ETA HEZKUNTZA,3201,HEZKUNTZAREN ARLOKO ZERBITZU OROKORRAK,22717,BIDAI AGENTZIETAKO ZERBITZUAK,420,3,2,2500
420,EUSKERA ETA HEZKUNTZA,3201,HEZKUNTZAREN ARLOKO ZERBITZU OROKORRAK,22720,ITZULPEN ETA INTERPRETARITZA ZERBITZUAK,420,3,2,1000
420,EUSKERA ETA HEZKUNTZA,3201,HEZKUNTZAREN ARLOKO ZERBITZU OROKORRAK,22723,ZERBITZUAK:ARGIAK ETA SOINUAK,420,3,2,700
420,EUSKERA ETA HEZKUNTZA,3201,HEZKUNTZAREN ARLOKO ZERBITZU OROKORRAK,23001,"BIDAI SARIAK, PERTSONALAREN GARRAIOA ETA LOKOMOZIOA",420,3,2,4000
420,EUSKERA ETA HEZKUNTZA,3201,HEZKUNTZAREN ARLOKO ZERBITZU OROKORRAK,23901,BESTELAKO KALTE-ORDAINAK. EPAIMAHAIKIDE JARDUTEA,420,3,2,7500
420,EUSKERA ETA HEZKUNTZA,3211,HAUR ETA LEHEN HEZKUNTZAKO IKASTETXEAK SORTZEA,62201,ZERBITZU PUBLIKORAKO ERAIKINAK ETA BESTE ERAIKUNTZA BATZUK,420,3,6,1092600
420,EUSKERA ETA HEZKUNTZA,3231,HAUR ETA LEHEN HEZKUNTZAKO IKASTETXEEN ETA HEZKUNTZA BEREZIKO IKASTETXEEN FUNTZ.,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,420,3,1,67239
420,EUSKERA ETA HEZKUNTZA,3231,HAUR ETA LEHEN HEZKUNTZAKO IKASTETXEEN ETA HEZKUNTZA BEREZIKO IKASTETXEEN FUNTZ.,12101,LANTOKI OSAGARRIA,420,3,1,33505
420,EUSKERA ETA HEZKUNTZA,3231,HAUR ETA LEHEN HEZKUNTZAKO IKASTETXEEN ETA HEZKUNTZA BEREZIKO IKASTETXEEN FUNTZ.,12102,OSAGARRI BEREZIA,420,3,1,83298
420,EUSKERA ETA HEZKUNTZA,3231,HAUR ETA LEHEN HEZKUNTZAKO IKASTETXEEN ETA HEZKUNTZA BEREZIKO IKASTETXEEN FUNTZ.,12103,PRODUKTIBITATE OSAGARRIA,420,3,1,8071
420,EUSKERA ETA HEZKUNTZA,3231,HAUR ETA LEHEN HEZKUNTZAKO IKASTETXEEN ETA HEZKUNTZA BEREZIKO IKASTETXEEN FUNTZ.,12104,HABOROKINAK,420,3,1,2681
420,EUSKERA ETA HEZKUNTZA,3231,HAUR ETA LEHEN HEZKUNTZAKO IKASTETXEEN ETA HEZKUNTZA BEREZIKO IKASTETXEEN FUNTZ.,16001,GIZARTE SEGURANTZA,420,3,1,33831
420,EUSKERA ETA HEZKUNTZA,3231,HAUR ETA LEHEN HEZKUNTZAKO IKASTETXEEN ETA HEZKUNTZA BEREZIKO IKASTETXEEN FUNTZ.,16004,ELKARKIDETZAKO KUOTAK,420,3,1,2790
420,EUSKERA ETA HEZKUNTZA,3231,HAUR ETA LEHEN HEZKUNTZAKO IKASTETXEEN ETA HEZKUNTZA BEREZIKO IKASTETXEEN FUNTZ.,21101,ERAIKINEN ETA BESTELAKO ERAIKUNTZEN IRAUNARAZPENA,420,3,2,1790000
420,EUSKERA ETA HEZKUNTZA,3231,HAUR ETA LEHEN HEZKUNTZAKO IKASTETXEEN ETA HEZKUNTZA BEREZIKO IKASTETXEEN FUNTZ.,22301,GARRAIOAK,420,3,2,5000
420,EUSKERA ETA HEZKUNTZA,3231,HAUR ETA LEHEN HEZKUNTZAKO IKASTETXEEN ETA HEZKUNTZA BEREZIKO IKASTETXEEN FUNTZ.,62201,ZERBITZU PUBLIKORAKO ERAIKINAK ETA BESTE ERAIKUNTZA BATZUK,420,3,6,2100000
420,EUSKERA ETA HEZKUNTZA,3231,HAUR ETA LEHEN HEZKUNTZAKO IKASTETXEEN ETA HEZKUNTZA BEREZIKO IKASTETXEEN FUNTZ.,62599,ZERBITZU PUBLIKORAKO BESTE TRESNA BATZUK,420,3,6,15000
420,EUSKERA ETA HEZKUNTZA,3231,HAUR ETA LEHEN HEZKUNTZAKO IKASTETXEEN ETA HEZKUNTZA BEREZIKO IKASTETXEEN FUNTZ.,64301,"IKERKETAK, AZTERLANAK ETA PROIEKTUAK",420,3,6,90000
420,EUSKERA ETA HEZKUNTZA,3261,HEZKUNTZAKO ZERBITZU OSAGARRIAK,22603,PUBLIZITATEA ETA PROPAGANDA,420,3,2,2000
420,EUSKERA ETA HEZKUNTZA,3261,HEZKUNTZAKO ZERBITZU OSAGARRIAK,22605,BILERAK ETA BATZARRAK,420,3,2,14000
420,EUSKERA ETA HEZKUNTZA,3261,HEZKUNTZAKO ZERBITZU OSAGARRIAK,22707,AZTERLAN ETA LAN TEKNIKOAK,420,3,2,36000
420,EUSKERA ETA HEZKUNTZA,3261,HEZKUNTZAKO ZERBITZU OSAGARRIAK,22723,ZERBITZUAK:ARGIAK ETA SOINUAK,420,3,2,1000
420,EUSKERA ETA HEZKUNTZA,3261,HEZKUNTZAKO ZERBITZU OSAGARRIAK,22751,HEZKUNTZA ZERBITZUAK,420,3,2,167250
420,EUSKERA ETA HEZKUNTZA,3261,HEZKUNTZAKO ZERBITZU OSAGARRIAK,48099,BESTE TRANSFERENTZIA ARRUNT BATZUK FAMILIEI,420,3,4,65000
